scenario_name,S0,K,sigma,rate,barrier_type,upper_barrier,lower_barrier,model_price,FA_price,price_diff,price_pct_diff,model_delta,FA_delta,delta_diff,delta_pct_diff,model_gamma,FA_gamma,gamma_diff,gamma_pct_diff,model_vega,FA_vega,vega_diff,vega_pct_diff
scenario_1,229.74,260,0.234882165755,0.073085649282,up-and-in,280.0,,1.543145074833774e-05,4.83644e-05,3.293294925166226e-05,68.09336878295247,0.0003302170053109954,1.40304e-05,0.00031618660531099543,2253.582259315454,3.681097809618908e-05,3.81e-06,3.300097809618908e-05,866.1674040994509,3.9856905331703274e-05,3.92422e-05,6.147053317032722e-07,1.5664395260797614
scenario_2,229.74,260,0.234882165755,0.073085649282,up-and-in,420.0,,-4.96666587004313e-05,0.0,4.96666587004313e-05,,0.00013243370250171083,0.0,0.00013243370250171083,,1.4320463898518515e-05,0.0,1.4320463898518515e-05,,-3.9971084220269404e-07,0.0,3.9971084220269404e-07,
scenario_3,229.74,260,0.234882165755,0.073085649282,up-and-in,240.0,,8.1943135233874,8.1398109408,0.05450258258739993,0.6695804482904032,0.6687048470212509,0.6649423846,0.0037624624212508895,0.5658328463321256,0.030729494870976457,0.0304659661,0.00026352877097645874,0.8649939742973021,0.2559265807054345,0.2558476881,7.88926054344774e-05,0.030835770305511465
scenario_4,229.74,250,0.239975287381,0.073085649282,down-and-in,,150.0,-9.873228107792897e-05,0.0,9.873228107792897e-05,,-0.0009915659077447403,0.0,0.0009915659077447403,,-6.209305412358847e-05,0.0,6.209305412358847e-05,,2.5908121870088507e-06,0.0,2.5908121870088507e-06,
scenario_5,229.74,230,0.253462822027,0.073085649282,down-and-in,,140.0,-9.05465263540961e-05,0.0,9.05465263540961e-05,,0.0020528203486550045,0.0,0.0020528203486550045,,-2.1166298145212925e-05,0.0,2.1166298145212925e-05,,4.000900233336324e-06,0.0,4.000900233336324e-06,
